,title,qualities,offer,offer_price,actual_price,image_link,link
303,beatXP Vega Neo 1.43” (3.6 cm) Super AMOLED Display Blu...,"Persian Blue Strap, Free Size",91% off,₹999,"₹11,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/q/o/i/36-32-bxio3005-bxsm3005-android-ios-beatxp-yes-original-imagu2nkg3x9jguv.jpeg?q=70,https://www.flipkart.com/beatxp-vega-neo-1-43-3-6-cm-super-amoled-display-bluetooth-calling-metal-body-smartwatch/p/itme27821ece58ca?pid=SMWGTF4YDMVG54YQ&lid=LSTSMWGTF4YDMVG54YQU0DUJP&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_304&otracker=browse&fm=organic&iid=4fdef955-a9d8-45fd-a880-2bf8b3df55cf.SMWGTF4YDMVG54YQ.SEARCH&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
304,"Fire-Boltt Combat 1.95"" Large Display, Rugged Outdoor D...","Camo Green Strap, Free Size",89% off,"₹1,399","₹12,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/l/u/-original-imagxp8ucyyvv4pf.jpeg?q=70,https://www.flipkart.com/fire-boltt-combat-1-95-large-display-rugged-outdoor-design-voice-assistant-bt-calling-smartwatch/p/itmf66f2ad0d4747?pid=SMWGZQY8N5XGA6YV&lid=LSTSMWGZQY8N5XGA6YVOACKVH&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_305&otracker=browse&fm=organic&iid=4fdef955-a9d8-45fd-a880-2bf8b3df55cf.SMWGZQY8N5XGA6YV.SEARCH&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
305,"Ambrane Marble 1.43"" AMOLED Always-On Display with BT C...","Black Strap, Regular",75% off,"₹1,499","₹5,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/p/r/z/-original-imagsjvdnk4hxznb.jpeg?q=70,https://www.flipkart.com/ambrane-marble-1-43-amoled-always-on-display-bt-calling-1000-nits-working-crown-smartwatch/p/itm86103e7ce9844?pid=SMWGQCXPRHRHGDHV&lid=LSTSMWGQCXPRHRHGDHVDTSGPD&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_306&otracker=browse&fm=organic&iid=4fdef955-a9d8-45fd-a880-2bf8b3df55cf.SMWGQCXPRHRHGDHV.SEARCH&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
306,GENTLEMOB Android/iPhone smartwatch 1.96HD BT Caling 4G...,"NA Strap, Free",62% off,"₹1,890","₹4,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/f/z/4/39-g921-android-ios-gentlemob-yes-original-imagvcb3gztg5kax.jpeg?q=70,https://www.flipkart.com/gentlemob-android-iphone-smartwatch-1-96hd-bt-caling-4g-network-x9-max-ultra-g9/p/itm9704910ac12f1?pid=SMWGVCB33QZW9HJE&lid=LSTSMWGVCB33QZW9HJEHIW1ZD&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_307&otracker=browse&fm=organic&iid=en_cbNHFr5jg5Myh2wOsQT3Lunrt-SrzeXmWZUI4jRpmBCsry0rtMBIefwxRed8rp-CLaCWk03HrSeqISVUTwUDNQ%3D%3D&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
307,GENTLEMOB Smartwatch New Model Gen 1.39HD Bluetooth cal...,"Gold Strap, Free",52% off,"₹1,890","₹3,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/k/t/x/40-g9g8-android-ios-gentlemob-yes-original-imagvguj84vavtbk.jpeg?q=70,https://www.flipkart.com/gentlemob-smartwatch-new-model-gen-1-39hd-bluetooth-calling-x-pro-android-ios/p/itm9c13023be95c9?pid=SMWGVGUJYTY4JVHU&lid=LSTSMWGVGUJYTY4JVHUO3PSQ6&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_308&otracker=browse&fm=organic&iid=en_cbNHFr5jg5Myh2wOsQT3Lunrt-SrzeXmWZUI4jRpmBCnZQk-vfIOLUDEPWDIeEFv_n5F5nAY1Mepv4miDqbtpg%3D%3D&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
308,Ambrane Wise-Eon 1.69Lucid Display bluetooth calling fu...,"Stone Grey Strap, Regular",74% off,"₹1,299","₹4,999",https://rukminim2.flixcart.com/image/612/612/xif0q/shopsy-smartwatch/h/c/w/1-69-android-ios-wise-eon-stone-grey-ambrane-yes-original-imageu9ftfvzcyrg.jpeg?q=70,https://www.flipkart.com/ambrane-wise-eon-1-69lucid-display-bluetooth-calling-function-7-days-battery-life-smartwatch/p/itmaad7afd5eee0e?pid=SMWGEG34YFC8DGYG&lid=LSTSMWGEG34YFC8DGYGVQHW2K&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_309&otracker=browse&fm=organic&iid=4fdef955-a9d8-45fd-a880-2bf8b3df55cf.SMWGEG34YFC8DGYG.SEARCH&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
309,"Noise Thrive 1.85'' Display with Bluetooth Calling, Mus...","Blue Strap, Regular",80% off,"₹1,199","₹5,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/u/e/e/-original-imagtepucg9ceg8m.jpeg?q=70,https://www.flipkart.com/noise-thrive-1-85-display-bluetooth-calling-music-playback-voice-assistance-smartwatch/p/itm48acb15fd770c?pid=SMWGQ2ZSW49UGZGJ&lid=LSTSMWGQ2ZSW49UGZGJXXGQNW&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_310&otracker=browse&fm=organic&iid=4fdef955-a9d8-45fd-a880-2bf8b3df55cf.SMWGQ2ZSW49UGZGJ.SEARCH&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
310,"Fire-Boltt Epic Plus with1.83"" 2.5D Curved Glass,SPO2, ...","Black Strap, Free Size",88% off,"₹1,199","₹9,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/w/a/s/-original-imagxp8tahhvghys.jpeg?q=70,https://www.flipkart.com/fire-boltt-epic-plus-with1-83-2-5d-curved-glass-spo2-heart-rate-tracking-touchscreen-smartwatch/p/itm681ecd1fc9d01?pid=SMWGGZ746XUPRH3N&lid=LSTSMWGGZ746XUPRH3NIYLII4&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_311&otracker=browse&fm=organic&iid=en_cbNHFr5jg5Myh2wOsQT3Lunrt-SrzeXmWZUI4jRpmBDhDbS9GMIeh5aFmhZTa7kbCKKwzSk6rxzwiUCpeMcbgEKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
311,"WTG T55 1.54"" HD Display Bluetooth Calling, Notificatio...","Black Strap, Regular Wear",76% off,₹699,"₹2,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/3/a/7/39-new-dial-2024-t55-blk-0025-android-ios-wtg-yes-original-imagxgjrwb2cbmuc.jpeg?q=70,https://www.flipkart.com/wtg-t55-1-54-hd-display-bluetooth-calling-notifications-fitness-tracking-ai-voice-smartwatch/p/itm0a2a8e0c715b1?pid=SMWGXGJRQ3GFNFN5&lid=LSTSMWGXGJRQ3GFNFN5WKRWSI&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_312&otracker=browse&fm=organic&iid=en_cbNHFr5jg5Myh2wOsQT3Lunrt-SrzeXmWZUI4jRpmBCvc5BS3jELUhbJ1KWAFpeNzSxjjofalmnYZa9VBVWZcw%3D%3D&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
312,"CMF by Nothing Watch Pro, 1.96 AMOLED,BT calling with A...","Silver Strap, Free Size",41% off,"₹3,499","₹5,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/v/j/z/-original-imagwzk3ze2upgzg.jpeg?q=70,https://www.flipkart.com/cmf-nothing-watch-pro-1-96-amoled-bt-calling-ai-noise-reduction-gps-metallic-grey-smartwatch/p/itm93843889e4f46?pid=SMWGWYQFM93HACRF&lid=LSTSMWGWYQFM93HACRFZQSWGP&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_313&otracker=browse&fm=organic&iid=4fdef955-a9d8-45fd-a880-2bf8b3df55cf.SMWGWYQFM93HACRF.SEARCH&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
313,"boAt Storm Pro with 1.78"" AMOLED Display, 700+ Active M...","Black Strap, Free Size",85% off,"₹1,299","₹8,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/q/1/-original-imagxp8sjuxkegac.jpeg?q=70,https://www.flipkart.com/boat-storm-pro-1-78-amoled-display-700-active-modes-smartwatch/p/itm46101539467f1?pid=SMWGFZ85ZZHGYDAT&lid=LSTSMWGFZ85ZZHGYDATPGKKB5&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_314&otracker=browse&fm=organic&iid=4fdef955-a9d8-45fd-a880-2bf8b3df55cf.SMWGFZ85ZZHGYDAT.SEARCH&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
314,Fire-Boltt Legacy 1.43 AMOLED Bluetooth Calling with Fi...,"Black L Strap, 1.43",86% off,"₹2,799","₹21,000",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/o/s/8/-original-imagxp8uvqymqe5w.jpeg?q=70,https://www.flipkart.com/fire-boltt-legacy-1-43-amoled-bluetooth-calling-first-ever-wireless-charging-smartwatch/p/itm2baa6e8912e80?pid=SMWGHSJ2ZU5SFMZG&lid=LSTSMWGHSJ2ZU5SFMZGUT4O1F&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_315&otracker=browse&fm=organic&iid=4fdef955-a9d8-45fd-a880-2bf8b3df55cf.SMWGHSJ2ZU5SFMZG.SEARCH&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
315,"Boult CrownX 2.0"" HD Screen, BT Calling, Working Crown,...","Chrome Green Strap, Free Size",67% off,"₹1,299","₹3,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/4/9/z/-original-imagxfyrbfgvbzuz.jpeg?q=70,https://www.flipkart.com/boult-crownx-2-0-hd-screen-bt-calling-working-crown-1000nits-metallic-frame-spo2-smartwatch/p/itmb750f54cabee3?pid=SMWGVZA4DP6YHC4Y&lid=LSTSMWGVZA4DP6YHC4YWE3NWA&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_316&otracker=browse&fm=organic&iid=4fdef955-a9d8-45fd-a880-2bf8b3df55cf.SMWGVZA4DP6YHC4Y.SEARCH&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
316,"alt Hunk, 1.96"", BT Calling, 200 Watchfaces,120 Sports ...","Pink Strap, Free Size",92% off,₹999,"₹12,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/q/6/w/-original-imagrgynyyyeehn2.jpeg?q=70,https://www.flipkart.com/alt-hunk-1-96-bt-calling-200-watchfaces-120-sports-modes-500-nits-rugged-metal-smartwatch/p/itm8dca253b67c4d?pid=SMWGZMRQGWT3G5HT&lid=LSTSMWGZMRQGWT3G5HTQZEQZ2&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_317&otracker=browse&fm=organic&iid=en_cbNHFr5jg5Myh2wOsQT3Lunrt-SrzeXmWZUI4jRpmBAtCRFIJDjWLiVCRrWWwtdX-l5bKgnh9mNlb5_LOC1a8WaRs4JL222ZRV-dN99QnxU%3D&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
317,GENTLEMOB Gen8/Gen9 smartwatch with Bluetooth calling c...,"Gold Strap, Free",55% off,"₹1,790","₹3,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/w/x/d/44-220512-android-ios-gentlemob-yes-original-imagwqbjbgkgu43f.jpeg?q=70,https://www.flipkart.com/gentlemob-gen8-gen9-smartwatch-bluetooth-calling-compatible-android-ios/p/itmb274c2213f639?pid=SMWGWQBJCZXGJJDY&lid=LSTSMWGWQBJCZXGJJDYWAIXGW&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_318&otracker=browse&fm=organic&iid=en_cbNHFr5jg5Myh2wOsQT3Lunrt-SrzeXmWZUI4jRpmBBlPN39X8_AhksIJu4ztvJgVo90SEjbgSrzZAP74oKIYQ%3D%3D&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
318,"boAt Ultima Connect with 1.83"" HD Display,Advanced BT C...","Blue Strap, Free Size",84% off,"₹1,199","₹7,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/m/c/f/-original-imagqscmwsgnawdu.jpeg?q=70,https://www.flipkart.com/boat-ultima-connect-1-83-hd-display-advanced-bt-calling-700-active-modes-smartwatch/p/itm9821231cff3c1?pid=SMWGQ9J2BZH5KRD4&lid=LSTSMWGQ9J2BZH5KRD4DFV1NQ&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_319&otracker=browse&fm=organic&iid=4fdef955-a9d8-45fd-a880-2bf8b3df55cf.SMWGQ9J2BZH5KRD4.SEARCH&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
319,"beatXP Marv Ace 1.85'' HD BT Calling, 100+ Sports Modes...","Rose Pink Strap, Free Size",85% off,₹799,"₹5,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/t/j/m/46-99-bxio2013-bxio3003-bxsm3008-android-ios-beatxp-yes-original-imagyhznxtvm7utf.jpeg?q=70,https://www.flipkart.com/beatxp-marv-ace-1-85-hd-bt-calling-100-sports-modes-ip67-smartwatch/p/itmf4d004182724b?pid=SMWGSGQGW2FNQRNZ&lid=LSTSMWGSGQGW2FNQRNZKNNLTI&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_8_320&otracker=browse&fm=organic&iid=4fdef955-a9d8-45fd-a880-2bf8b3df55cf.SMWGSGQGW2FNQRNZ.SEARCH&ppt=None&ppn=None&ssid=mqnhlk7go00000001710182609377
320,"Boult Crown 1.95'' Screen, BT Calling, Working Crown, Z...","Orange Strap, Free Size",71% off,"₹1,299","₹4,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/a/b/r/-original-imagyu79b87hvwme.jpeg?q=70,https://www.flipkart.com/boult-crown-1-95-screen-bt-calling-working-crown-zinc-alloy-frame-900-nits-spo2-smartwatch/p/itme4d41a7681606?pid=SMWGPHT4WMGGHGGC&lid=LSTSMWGPHT4WMGGHGGC7NH1PB&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_321&otracker=browse&fm=organic&iid=en_p8CdDbovq4I1EBYl837ycyQ9EQrLntCUQSG3Re31GLIVBYxZvkBhwtwZUWKvKZaVXTioYe-FbSmWt0g3lLi-xg%3D%3D&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
321,Fire-Boltt Ninja Calling Pro Plus 1.83 inch Display Sma...,"Silver Strap, Free Size",88% off,"₹1,149","₹9,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/7/p/b/-original-imagxp8u4gd3pyyz.jpeg?q=70,https://www.flipkart.com/fire-boltt-ninja-calling-pro-plus-1-83-inch-display-smartwatch-bluetooth-calling-ai-voice/p/itm867974696b635?pid=SMWGGZ74PKPHE8WZ&lid=LSTSMWGGZ74PKPHE8WZISP9RR&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_322&otracker=browse&fm=organic&iid=en_p8CdDbovq4I1EBYl837ycyQ9EQrLntCUQSG3Re31GLIDKAmEe85qpSgc9zynow8nFtQCzt-ydpW67iWJ91vOzw%3D%3D&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
322,"Fire-Boltt Sphere 1.6"" Sporty Rugged Smartwatch Metal B...","Green Strap, Free Size",93% off,"₹1,299","₹19,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/g/2/k/1-6-bsw106-android-ios-fire-boltt-yes-original-imagn8jfewfack9e.jpeg?q=70,https://www.flipkart.com/fire-boltt-sphere-1-6-sporty-rugged-smartwatch-metal-body-shock-proof-600-mah-high-res/p/itm58c05e570e416?pid=SMWGHQ3BGMWH5BH8&lid=LSTSMWGHQ3BGMWH5BH8PLJOU8&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_323&otracker=browse&fm=organic&iid=104413a8-da62-4777-8308-ba53864ed794.SMWGHQ3BGMWH5BH8.SEARCH&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
323,"Fire-Boltt Grenade 1.39'' HD Display, BT Calling, 350 m...","Carbon Black Strap, 22 cm",90% off,"₹1,599","₹15,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/4/y/j/-original-imagqy68rxrbepng.jpeg?q=70,https://www.flipkart.com/fire-boltt-grenade-1-39-hd-display-bt-calling-350-mah-battery-123-sports-modes-smartwatch/p/itm7d391c063fad1?pid=SMWGZKAPCTGBZJ9C&lid=LSTSMWGZKAPCTGBZJ9CA04BZG&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_324&otracker=browse&fm=organic&iid=104413a8-da62-4777-8308-ba53864ed794.SMWGZKAPCTGBZJ9C.SEARCH&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
324,boAt Wave Connect Plus with 1.83'' HD Display with BT C...,"Blue Strap, Free Size",83% off,"₹1,299","₹7,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/t/k/c/-original-imagzmsgdbh5mfhr.jpeg?q=70,https://www.flipkart.com/boat-wave-connect-plus-1-83-hd-display-bt-calling-lightweight-design-smartwatch/p/itme95eaafbf1acd?pid=SMWGZCKDRMHZ3CHG&lid=LSTSMWGZCKDRMHZ3CHGVETVCS&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_325&otracker=browse&fm=organic&iid=104413a8-da62-4777-8308-ba53864ed794.SMWGZCKDRMHZ3CHG.SEARCH&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
325,CrossBeats Armour Dive – 1.43” Super AMOLED Swimproof B...,"Green Strap, Free Size",69% off,"₹3,699","₹11,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/n/o/s/36-3-armour-dive-android-ios-crossbeats-yes-original-imagtztdyhenpptj.jpeg?q=70,https://www.flipkart.com/crossbeats-armour-dive-1-43-super-amoled-swimproof-bluetooth-calling-smartwatch/p/itmfdcb70a8b2a83?pid=SMWGRDG9Z5BH8R7Y&lid=LSTSMWGRDG9Z5BH8R7YZQT8W9&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_326&otracker=browse&fm=organic&iid=104413a8-da62-4777-8308-ba53864ed794.SMWGRDG9Z5BH8R7Y.SEARCH&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
326,"Fire-Boltt Hurricane 1.3"" Curved Glass Display with 360...","Black Strap, Free Size",87% off,"₹1,149","₹8,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/x/b/-original-imagxp9ncr6y7hfd.jpeg?q=70,https://www.flipkart.com/fire-boltt-hurricane-1-3-curved-glass-display-360-health-training-100-sports-modes-smartwatch/p/itm64b4fe6864a92?pid=SMWGD53JGHQMYZFF&lid=LSTSMWGD53JGHQMYZFFAT40XM&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_327&otracker=browse&fm=organic&iid=en_p8CdDbovq4I1EBYl837ycyQ9EQrLntCUQSG3Re31GLIgwSvrJVfB4XOfYI8p_3-0aa4G38O9j7Qdu4Hfnv90Dg%3D%3D&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
327,"Boult Crown 1.95'' Screen, BT Calling, Working Crown, Z...","Black Strap, Free Size",71% off,"₹1,299","₹4,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/p/h/-original-imagy3zzrax6fuze.jpeg?q=70,https://www.flipkart.com/boult-crown-1-95-screen-bt-calling-working-crown-zinc-alloy-frame-900-nits-spo2-smartwatch/p/itm2adec3fa608bc?pid=SMWGPHT4EHHJEZZM&lid=LSTSMWGPHT4EHHJEZZMZFCOPY&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_328&otracker=browse&fm=organic&iid=en_p8CdDbovq4I1EBYl837ycyQ9EQrLntCUQSG3Re31GLK9D-9WE7wMmGA9LV-2JaMtCikxdq4So8R87Ua7tgJLAA%3D%3D&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
328,"Fastrack Optimus Pro with 1.43"" AMOLED Display & AOD(46...","Blue Strap, Free Size",61% off,"₹2,299","₹5,995",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/z/r/d/-original-imagywnzhh3dnqvk.jpeg?q=70,https://www.flipkart.com/fastrack-optimus-pro-1-43-amoled-display-aod-466x466-functional-crown-bt-calling-smartwatch/p/itma4744c9053b72?pid=SMWGV3ZY9YJYEYEC&lid=LSTSMWGV3ZY9YJYEYECZN6QCW&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_329&otracker=browse&fm=organic&iid=104413a8-da62-4777-8308-ba53864ed794.SMWGV3ZY9YJYEYEC.SEARCH&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
329,"Noise Thrive 1.85'' Display with Bluetooth Calling, Mus...","Deep Wine Strap, Regular",80% off,"₹1,199","₹5,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/c/x/y/-original-imagteq6hkzjut5k.jpeg?q=70,https://www.flipkart.com/noise-thrive-1-85-display-bluetooth-calling-music-playback-voice-assistance-smartwatch/p/itmbcb21a7b869f8?pid=SMWGQ2ZSFDMS7TYA&lid=LSTSMWGQ2ZSFDMS7TYATFUPM9&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_330&otracker=browse&fm=organic&iid=104413a8-da62-4777-8308-ba53864ed794.SMWGQ2ZSFDMS7TYA.SEARCH&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
330,"WTG i8 Pink 1.54"" HD Display Bluetooth Calling, Notific...","Pink Strap, Regular & office Wear",77% off,₹799,"₹3,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/l/a/y/39-i8-pink-new-theme-002-android-ios-wtg-yes-original-imagxpbsgpamppsu.jpeg?q=70,https://www.flipkart.com/wtg-i8-pink-1-54-hd-display-bluetooth-calling-notifications-voice-assist-smartwatch/p/itm74389af50ed20?pid=SMWGXPBSKR59UYDG&lid=LSTSMWGXPBSKR59UYDGP6JMO5&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_331&otracker=browse&fm=organic&iid=en_p8CdDbovq4I1EBYl837ycyQ9EQrLntCUQSG3Re31GLIh81eQz0A4WSFnVqLsI9xbbcZCszum10Bmx8L7rJ9SSQ%3D%3D&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
331,"Boult CrownX 2.0"" HD Screen, BT Calling, Working Crown,...","Silver Strap, Free Size",62% off,"₹1,499","₹3,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/s/u/f/-original-imagxfysua9xzzh3.jpeg?q=70,https://www.flipkart.com/boult-crownx-2-0-hd-screen-bt-calling-working-crown-1000nits-metallic-frame-spo2-smartwatch/p/itm3d0b5178890f1?pid=SMWGVZA4E5FRFVWG&lid=LSTSMWGVZA4E5FRFVWGGB0NQ4&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_332&otracker=browse&fm=organic&iid=en_p8CdDbovq4I1EBYl837ycyQ9EQrLntCUQSG3Re31GLJ_yfNLZL1h2UTA9OXosuCILe2KIFAXi_sEuqPGv7orwQ%3D%3D&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
332,Fire-Boltt Ninja Calling Pro 1.69 inch Bluetooth Callin...,"Green Strap, Free Size",81% off,"₹1,499","₹7,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/u/g/v/-original-imagkfm8vzfg35qt.jpeg?q=70,https://www.flipkart.com/fire-boltt-ninja-calling-pro-1-69-inch-bluetooth-smartwatch-ai-voice-assistant/p/itm74873746db700?pid=SMWGGRE8HCFXCXBG&lid=LSTSMWGGRE8HCFXCXBGT6Y2D7&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_333&otracker=browse&fm=organic&iid=104413a8-da62-4777-8308-ba53864ed794.SMWGGRE8HCFXCXBG.SEARCH&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
333,Fire-Boltt King Luxury Stainless Steel 1.78'' Amoled Di...,"Silver Strap, Free Size",86% off,"₹2,499","₹18,499",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/q/p/v/1-78-android-ios-bsw159-fire-boltt-yes-original-imagp6zrj89jhgkk.jpeg?q=70,https://www.flipkart.com/fire-boltt-king-luxury-stainless-steel-1-78-amoled-display-100-sports-bluetooth-calling-smartwatch/p/itm5c3ed147c5f30?pid=SMWGNH8X8QZNKATB&lid=LSTSMWGNH8X8QZNKATBSBI8RF&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_334&otracker=browse&fm=organic&iid=104413a8-da62-4777-8308-ba53864ed794.SMWGNH8X8QZNKATB.SEARCH&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
334,"alt Vibe BT Calling with 1.38 inch HD Display, my QR Co...","Blue Strap, Regular",91% off,₹899,"₹10,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/9/v/a/-original-imagmwgvjxgsu2nz.jpeg?q=70,https://www.flipkart.com/alt-vibe-bt-calling-1-38-inch-hd-display-my-qr-code-ai-voice-assistant-smartwatch/p/itm9aae26aa7c023?pid=SMWGJYKY2FJ8SKRW&lid=LSTSMWGJYKY2FJ8SKRWJHJDCF&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_335&otracker=browse&fm=organic&iid=104413a8-da62-4777-8308-ba53864ed794.SMWGJYKY2FJ8SKRW.SEARCH&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
335,"Boult Drift BT Calling 1.69"" HD Display, 140+ Watchface...","Green Strap, Free Size",86% off,"₹1,099","₹7,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/7/n/j/-original-imagysbhegzpgygq.jpeg?q=70,https://www.flipkart.com/boult-drift-bt-calling-1-69-hd-display-140-watchfaces-475nits-brightness-ip67-smartwatch/p/itm8e3a483f91c22?pid=SMWGMHUGET5DCJ3C&lid=LSTSMWGMHUGET5DCJ3CEHZXG3&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_336&otracker=browse&fm=organic&iid=104413a8-da62-4777-8308-ba53864ed794.SMWGMHUGET5DCJ3C.SEARCH&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
336,"Ambrane Wise Glaze with 1.78"" Amoled display, BT Callin...","Grey Strap, Regular",78% off,"₹1,299","₹5,999",https://rukminim2.flixcart.com/image/612/612/xif0q/smartwatch/y/u/u/-original-imagkpn3ryyxuwh2.jpeg?q=70,https://www.flipkart.com/ambrane-wise-glaze-1-78-amoled-display-bt-calling-spo2-heart-rate-monitor-smartwatch/p/itmf56611b0e055e?pid=SMWGK3DY4Q7JF2YS&lid=LSTSMWGK3DY4Q7JF2YSII7HDE&marketplace=FLIPKART&store=ajy%2Fbuh&srno=b_9_337&otracker=browse&fm=organic&iid=en_p8CdDbovq4I1EBYl837ycyQ9EQrLntCUQSG3Re31GLL_5D2GprXPpH9Pg_5pFB1KpEoHcNjaXcOQhJRcMCpFYQ%3D%3D&ppt=None&ppn=None&ssid=ibj4dpo4eo0000001710182612282
